source,target,weight,rating
2934,3714,0.55,1.0
2934,3744,1.0,10.0
2934,3756,1.0,10.0
2934,3757,1.0,10.0
2934,3759,1.0,10.0
2934,3760,1.0,10.0
2934,3828,0.55,1.0
2934,4532,0.55,1.0
2934,5612,0.55,1.0
2934,5649,0.65,3.0
2934,5654,0.65,3.0
2934,5667,0.55,1.0
2929,2981,0.55,1.0
2981,2993,0.6,2.0
2992,3027,0.9,8.0
2993,5606,0.45,-1.0
2952,4076,0.55,1.0
2952,3641,0.55,1.0
2952,3260,0.55,1.0
2952,3935,0.55,1.0
3000,3366,0.6,2.0
3000,3910,0.55,1.0
3000,4038,0.6,2.0
3000,4085,0.55,1.0
3000,3345,0.55,1.0
3000,3916,0.55,1.0
3000,3465,0.55,1.0
3000,3545,0.55,1.0
3000,4172,0.55,1.0
3000,4559,0.55,1.0
3000,3897,0.55,1.0
3000,3649,0.575,1.5
3000,3194,0.55,1.0
3000,3746,0.55,1.0
3000,4694,0.65,3.0
3000,4611,0.675,3.5
3000,5476,0.55,1.0
3000,4197,0.6,2.0
3000,3988,0.7,4.0
2987,4110,0.55,1.0
2987,3916,0.55,1.0
2987,5363,0.0,-10.0
3001,3892,0.55,1.0
3001,3976,0.55,1.0
3001,5612,0.55,1.0
3001,4197,0.625,2.5
3001,3988,0.7,4.0
3002,3828,0.55,1.0
3005,3219,0.55,1.0
3005,4790,0.55,1.0
3003,3465,0.55,1.0
3003,4172,0.6,2.0
3008,3578,0.55,1.0
2950,3012,0.55,1.0
3013,3820,0.55,1.0
3013,4254,0.55,1.0
3013,4459,0.55,1.0
3013,3837,0.6,2.0
3013,3699,0.55,1.0
3013,4694,0.575,1.5
3013,4291,0.55,1.0
3013,4875,0.625,2.5
3013,5029,0.55,1.0
3013,5403,0.55,1.0
3013,5476,0.55,1.0
3013,3649,0.675,3.5
3013,5472,0.6,2.0
3013,4197,0.575,1.5
3013,5316,0.55,1.0
3013,4649,0.55,1.0
3013,3897,0.6,2.0
3013,5612,0.55,1.0
3013,5635,0.575,1.5
3013,4611,0.6,2.0
3013,3099,0.55,1.0
3013,3349,0.6,2.0
3013,3653,0.55,1.0
3013,3980,0.55,1.0
3006,3015,0.65,3.0
3006,3800,0.575,1.5
3006,3854,0.6,2.0
3006,3928,0.6,2.0
3016,3357,0.6,2.0
3016,3539,0.55,1.0
3016,3018,0.55,1.0
3018,3077,0.55,1.0
3018,3082,0.55,1.0
3018,3081,0.55,1.0
3018,3115,0.65,3.0
3018,3116,0.55,1.0
3018,3136,0.75,5.0
3018,3180,0.55,1.0
3018,3218,0.775,5.5
3018,3249,0.65,3.0
3018,3248,0.55,1.0
3018,3085,0.55,1.0
3018,3280,0.55,1.0
3018,3286,0.65,3.0
3018,3357,0.6,2.0
3018,3047,0.65,3.0
3018,3323,0.55,1.0
3018,3093,0.575,1.5
3018,3468,0.55,1.0
3018,3495,0.55,1.0
3018,3525,0.825,6.5
3018,3561,0.55,1.0
3018,3620,0.55,1.0
3018,3639,0.55,1.0
3018,3641,0.55,1.0
3018,3712,0.55,1.0
3018,3751,0.55,1.0
3018,3765,0.55,1.0
3018,3872,0.55,1.0
3018,3914,0.55,1.0
3018,3651,0.75,5.0
3018,4023,0.55,1.0
3018,4027,0.55,1.0
3018,4112,0.775,5.5
3018,4026,0.55,1.0
3018,3903,0.575,1.5
3018,4204,0.575,1.5
3018,3766,0.55,1.0
3018,4299,0.55,1.0
3018,2913,0.55,1.0
3018,3207,0.55,1.0
3018,4319,0.575,1.5
3018,3744,0.0,-10.0
3018,4266,0.55,1.0
3018,3527,0.625,2.5
3018,4330,0.55,1.0
3018,3884,0.55,1.0
3018,4398,0.55,1.0
3018,4107,0.6,2.0
3018,4042,0.55,1.0
3018,4172,0.65,3.0
3018,3189,0.625,2.5
3018,4648,0.55,1.0
3018,4195,0.75,5.0
3018,4997,0.55,1.0
3018,5075,0.55,1.0
3018,3776,0.5,0.0
3018,5390,0.55,1.0
3018,3880,0.75,5.0
3018,3129,0.55,1.0
3018,2966,0.55,1.0
3018,4075,0.65,3.0
3018,4145,0.55,1.0
3018,4779,0.6,2.0
3020,3429,0.55,1.0
3020,4172,0.55,1.0
3020,3916,0.55,1.0
3020,4291,0.55,1.0
3020,4197,0.6,2.0
3020,4996,0.55,1.0
3023,3666,0.55,1.0
3023,4214,0.575,1.5
3023,4604,0.55,1.0
3023,4559,0.55,1.0
3023,3738,0.6,2.0
3029,3333,0.25,-5.0
3033,3260,0.55,1.0
2969,3219,0.55,1.0
3036,3099,0.575,1.5
3036,3103,0.275,-4.5
3036,3140,0.0,-10.0
3037,3880,0.55,1.0
3040,4838,0.55,1.0
3040,5228,0.55,1.0
3040,5236,0.55,1.0
3040,5372,0.55,1.0
3040,3427,0.6,2.0
3040,5472,0.625,2.5
3040,5580,0.55,1.0
3040,5583,0.55,1.0
3040,4515,0.55,1.0
3040,3452,0.55,1.0
3040,4649,0.6,2.0
3040,5625,0.55,1.0
3040,3828,0.65,3.0
3040,5632,0.55,1.0
3040,5316,0.675,3.5
3040,5596,0.55,1.0
3040,3429,0.55,1.0
3040,5296,0.55,1.0
3040,5541,0.55,1.0
3040,3722,0.175,-6.5
3040,4172,0.55,1.0
3040,5635,0.6,2.0
3040,3988,0.55,1.0
3045,3078,0.55,1.0
3045,3089,0.55,1.0
3045,3231,0.55,1.0
3045,4011,0.55,1.0
3044,3087,0.55,1.0
3044,3190,0.55,1.0
3060,3065,0.55,1.0
3060,3129,0.55,1.0
3063,4197,0.55,1.0
3063,4172,0.55,1.0
3063,5611,0.575,1.5
3065,3129,0.55,1.0
3086,3129,0.775,5.5
3086,3136,0.75,5.0
3086,3260,1.0,10.0
3086,3332,0.575,1.5
3086,3506,0.55,1.0
3086,3521,0.6,2.0
3086,3776,0.625,2.5
3086,4700,0.55,1.0
3086,3363,0.9,8.0
3086,3394,0.55,1.0
3086,3539,0.55,1.0
3086,4779,0.55,1.0
3086,4858,0.55,1.0
3087,3127,0.55,1.0
3087,3341,0.55,1.0
3099,3111,0.55,1.0
3099,3105,0.55,1.0
3099,3194,0.55,1.0
3099,3148,0.55,1.0
3099,3146,0.55,1.0
3099,3366,0.55,1.0
3099,3374,0.575,1.5
3099,3588,0.55,1.0
3099,3653,0.55,1.0
3099,3877,0.55,1.0
3099,5097,0.7,4.0
3099,4551,0.6,2.0
3099,4833,0.65,3.0
3099,5217,0.5,0.0
3099,5263,0.55,1.0
3099,5297,0.9,8.0
3099,3849,0.55,1.0
3099,4570,0.55,1.0
3099,4921,0.6,2.0
3099,5012,0.55,1.0
3103,3734,0.65,3.0
3103,4075,0.35,-3.0
3104,3578,0.55,1.0
3105,3916,0.6,2.0
3105,4363,0.6,2.0
3107,3542,0.55,1.0
3107,3595,0.75,5.0
3107,4380,0.6,2.0
3107,4350,0.0,-10.0
3107,4172,0.675,3.5
3107,4031,0.6,2.0
3107,3229,0.55,1.0
3107,5231,0.55,1.0
3107,4694,0.75,5.0
3107,3897,0.55,1.0
3107,3451,0.55,1.0
3107,5472,0.55,1.0
3107,3129,0.55,1.0
3107,5028,0.6,2.0
3119,3250,0.55,1.0
3119,3233,0.55,1.0
3119,3236,0.775,5.5
3120,4206,0.55,1.0
3122,3750,0.55,1.0
3129,3132,0.55,1.0
3129,3134,0.55,1.0
3129,3931,0.55,1.0
3129,3932,0.55,1.0
3129,3256,0.55,1.0
3129,3938,0.55,1.0
3129,3940,0.55,1.0
3129,3422,0.55,1.0
3129,3944,0.55,1.0
3129,3945,0.55,1.0
3129,3219,0.55,1.0
3129,3950,0.55,1.0
3129,3951,0.55,1.0
3129,3953,0.55,1.0
3129,3955,0.55,1.0
3129,3958,0.55,1.0
3129,3135,0.55,1.0
3129,3959,0.55,1.0
3129,3966,0.55,1.0
3129,3967,0.55,1.0
3129,3968,0.575,1.5
3129,3214,0.55,1.0
3129,3970,0.55,1.0
3129,3936,0.55,1.0
3129,3748,0.55,1.0
3129,3391,0.55,1.0
3129,3942,0.55,1.0
3129,3943,0.55,1.0
3129,4069,0.55,1.0
3129,4070,0.55,1.0
3129,3952,0.55,1.0
3129,3131,0.55,1.0
3129,4071,0.55,1.0
3129,3807,0.55,1.0
3129,4072,0.55,1.0
3129,3130,0.55,1.0
3129,3885,0.55,1.0
3129,3735,0.55,1.0
3129,4074,0.55,1.0
3129,3995,0.55,1.0
3129,3971,0.55,1.0
3129,4315,0.625,2.5
3129,4779,0.55,1.0
3129,4357,0.55,1.0
3129,3969,0.55,1.0
3129,3869,0.55,1.0
3129,4107,0.55,1.0
3129,3837,0.55,1.0
3129,4379,0.55,1.0
3129,4036,0.55,1.0
3129,4358,0.55,1.0
3129,4710,0.55,1.0
3129,3817,0.55,1.0
3129,3270,0.55,1.0
3129,4753,0.55,1.0
3129,3510,0.55,1.0
3129,3646,0.55,1.0
3129,4322,0.775,5.5
3129,4780,0.55,1.0
3129,3504,0.55,1.0
3129,4058,0.55,1.0
3129,3965,0.55,1.0
3129,4289,0.55,1.0
3129,4308,0.775,5.5
3129,4579,0.55,1.0
3129,3964,0.55,1.0
3129,3963,0.55,1.0
3129,4330,0.55,1.0
3129,3133,0.55,1.0
3129,4338,0.55,1.0
3129,3962,0.55,1.0
3129,4711,0.55,1.0
3129,4712,0.55,1.0
3129,3961,0.55,1.0
3129,3669,0.55,1.0
3129,4713,0.55,1.0
3129,4554,0.55,1.0
3129,4714,0.55,1.0
3129,4266,0.55,1.0
3129,4715,0.55,1.0
3129,3960,0.55,1.0
3129,4341,0.55,1.0
3129,4197,0.55,1.0
3129,4716,0.55,1.0
3129,4504,0.55,1.0
3129,4031,0.55,1.0
3129,3957,0.55,1.0
3129,3956,0.55,1.0
3129,4778,0.55,1.0
3129,3954,0.55,1.0
3129,4281,0.55,1.0
3129,4067,0.55,1.0
3129,4359,0.55,1.0
3129,3470,0.55,1.0
3129,3519,0.55,1.0
3129,4781,0.55,1.0
3129,3935,0.65,3.0
3129,4340,0.55,1.0
3129,3551,0.55,1.0
3129,4717,0.55,1.0
3129,4782,0.55,1.0
3129,4718,0.55,1.0
3129,3459,0.55,1.0
3129,4188,0.55,1.0
3129,4719,0.55,1.0
3129,4355,0.55,1.0
3129,3377,0.55,1.0
3129,3191,0.55,1.0
3129,4179,0.55,1.0
3129,3926,0.55,1.0
3129,3949,0.55,1.0
3129,4211,0.55,1.0
3129,3948,0.55,1.0
3129,3527,0.55,1.0
3129,4783,0.55,1.0
3129,3947,0.55,1.0
3129,3916,0.55,1.0
3129,4784,0.55,1.0
3129,3946,0.55,1.0
3129,4720,0.55,1.0
3129,4785,0.55,1.0
3129,3830,0.6,2.0
3129,4073,0.55,1.0
3129,4721,0.55,1.0
3129,4786,0.55,1.0
3129,3743,0.55,1.0
3129,4417,0.55,1.0
3129,4317,0.55,1.0
3129,3626,0.55,1.0
3129,4722,0.55,1.0
3129,4723,0.55,1.0
3129,3941,0.55,1.0
3129,4285,0.55,1.0
3129,4068,0.55,1.0
3129,4370,0.55,1.0
3129,3939,0.55,1.0
3129,3729,0.55,1.0
3129,3937,0.55,1.0
3129,3208,0.55,1.0
3129,4724,0.55,1.0
3129,3934,0.55,1.0
3129,3933,0.55,1.0
3129,3632,0.55,1.0
3129,4725,0.55,1.0
3129,4726,0.55,1.0
3129,3656,0.55,1.0
3129,4727,0.55,1.0
3129,4728,0.575,1.5
3129,3901,0.55,1.0
3129,3930,0.55,1.0
3129,4648,0.55,1.0
3129,3988,0.0,-10.0
3129,4857,0.75,5.0
3129,4956,0.55,1.0
3047,3166,0.55,1.0
3047,3527,0.575,1.5
3047,4162,0.6,2.0
3047,3512,0.6,2.0
3047,5041,0.55,1.0
3113,3326,0.6,2.0
3113,3347,0.55,1.0
3113,3346,0.6,2.0
3113,3366,0.55,1.0
3113,3744,0.0,-10.0
3113,3735,0.55,1.0
3113,3976,0.55,1.0
3146,3208,0.55,1.0
3146,3221,0.55,1.0
3148,3151,0.55,1.0
3153,3956,0.6,2.0
3153,4897,0.55,1.0
3153,3260,0.65,3.0
3153,3986,0.65,3.0
3155,3422,0.55,1.0
3136,3165,0.55,1.0
3136,3171,0.55,1.0
3161,3388,0.55,1.0
3161,3420,0.55,1.0
3161,3374,0.6,2.0
3161,3366,0.6,2.0
3161,3689,0.55,1.0
3161,3715,0.6,2.0
3161,3744,0.0,-10.0
3161,3396,0.55,1.0
3161,3219,0.65,3.0
3161,4024,0.55,1.0
3161,4379,0.55,1.0
3161,4244,0.55,1.0
3161,4987,0.65,3.0
3165,3620,0.55,1.0
3165,3641,0.55,1.0
3165,4779,0.55,1.0
3178,4205,0.0,-10.0
3172,3239,0.575,1.5
3172,3333,0.0,-10.0
3172,3988,0.6,2.0
3182,3188,0.45,-1.0
3185,3916,0.6,2.0
3184,4172,0.55,1.0
3024,3578,0.55,1.0
3193,3224,0.55,1.0
3193,3259,0.55,1.0
3193,3314,0.65,3.0
3194,4499,0.55,1.0
3194,4197,0.7,4.0
3195,3197,0.55,1.0
3195,3267,0.575,1.5
3195,3273,0.575,1.5
3195,3366,0.6,2.0
3195,3379,0.55,1.0
3197,3232,0.5,0.0
3197,3223,0.55,1.0
3197,3233,0.55,1.0
3197,3246,0.55,1.0
3197,3239,0.5,0.0
3199,3201,0.55,1.0
3204,3707,0.55,1.0
3204,5506,0.55,1.0
3208,3209,0.575,1.5
3208,3500,0.775,5.5
3208,3571,0.0,-10.0
3209,3459,0.575,1.5
3211,3389,0.55,1.0
3211,4080,0.9,8.0
3214,3219,0.925,8.5
3217,3916,0.55,1.0
3217,4795,0.55,1.0
3219,3220,0.6,2.0
3219,3308,0.725,4.5
3219,3309,0.65,3.0
3219,3374,0.675,3.5
3219,3476,0.575,1.5
3219,3538,0.55,1.0
3219,3571,0.55,1.0
3219,3366,0.75,5.0
3219,3700,0.6,2.0
3219,3701,0.6,2.0
3219,3656,0.8,6.0
3219,3709,0.55,1.0
3219,3319,0.55,1.0
3219,3768,0.55,1.0
3219,3798,0.575,1.5
3219,3342,0.675,3.5
3219,4004,0.625,2.5
3219,3653,0.55,1.0
3219,3713,0.55,1.0
3219,4187,0.725,4.5
3219,3335,0.575,1.5
3219,3383,0.7,4.0
3223,3233,0.725,4.5
3223,3238,0.65,3.0
3223,3246,1.0,10.0
3223,3713,0.6,2.0
3223,3679,0.55,1.0
3223,3725,0.6,2.0
3223,3592,0.75,5.0
3223,3864,0.55,1.0
3223,3669,0.55,1.0
3223,3820,0.6,2.0
3223,3642,0.55,1.0
3223,3699,0.55,1.0
3229,3649,0.55,1.0
3229,4890,0.55,1.0
3229,3270,0.0,-10.0
3229,5012,0.55,1.0
3229,3897,0.55,1.0
3229,4833,0.55,1.0
3229,4291,0.55,1.0
3229,4611,0.55,1.0
3229,4694,0.55,1.0
3230,3314,0.0,-10.0
3043,3353,0.55,1.0
3231,4632,0.55,1.0
3233,3234,0.575,1.5
3233,3239,0.55,1.0
3233,3303,0.55,1.0
3233,3236,0.75,5.0
3233,3697,0.0,-10.0
3233,4172,0.0,-10.0
3237,3239,0.55,1.0
3237,3333,0.0,-10.0
3237,3236,0.55,1.0
3237,3656,0.6,2.0
3237,4295,0.55,1.0
3237,3630,0.55,1.0
3237,4313,0.55,1.0
3237,4197,1.0,10.0
3239,3241,0.55,1.0
3239,3244,0.625,2.5
3239,3252,0.6,2.0
3239,3263,0.7,4.0
3239,3264,0.575,1.5
3239,3269,0.6,2.0
3239,3268,0.6,2.0
3239,3271,0.55,1.0
3239,3270,0.55,1.0
3242,4197,0.625,2.5
3062,3611,0.65,3.0
3246,3273,0.55,1.0
3207,3320,0.625,2.5
3250,3366,0.7,4.0
3250,3653,0.6,2.0
3252,3578,0.6,2.0
3252,4266,0.55,1.0
3259,3273,0.55,1.0
3259,3287,0.55,1.0
3260,5775,0.7,4.0
3260,3261,0.55,1.0
3260,3310,0.55,1.0
3260,3394,0.55,1.0
3260,3512,0.6,2.0
3260,3641,0.55,1.0
3260,3766,0.55,1.0
3260,3865,0.55,1.0
3260,3922,0.55,1.0
3260,3935,0.8,6.0
3260,4204,0.7,4.0
3260,4266,0.6,2.0
3260,4325,0.75,5.0
3260,4525,0.75,5.0
3260,4764,0.55,1.0
3260,4812,0.55,1.0
3260,4956,0.55,1.0
3260,4993,0.75,5.0
3260,5023,0.65,3.0
3260,5075,0.55,1.0
3260,5648,0.75,5.0
3264,3366,0.8,6.0
3269,3273,0.55,1.0
3268,4007,0.55,1.0
3268,4197,0.55,1.0
3270,3699,0.55,1.0
3270,4532,0.45,-1.0
3270,4548,0.55,1.0
3275,4658,0.55,1.0
2958,4197,0.55,1.0
2958,4363,0.55,1.0
2958,3815,0.55,1.0
2958,3837,0.55,1.0
3273,3801,0.0,-10.0
3283,4511,0.55,1.0
3236,3316,0.7,4.0
3287,3333,1.0,10.0
3287,3378,0.55,1.0
3295,3296,0.55,1.0
3295,3257,0.6,2.0
3296,3316,0.55,1.0
3299,3326,0.0,-10.0
3313,3328,0.6,2.0
3257,3897,0.575,1.5
3316,3329,0.6,2.0
3317,3361,0.55,1.0
3317,3642,0.65,3.0
3317,4694,0.55,1.0
3317,4197,0.675,3.5
3317,4291,0.625,2.5
3318,3319,0.55,1.0
3319,4075,0.55,1.0
3319,3988,0.6,2.0
3319,4172,0.7,4.0
3319,3649,0.55,1.0
3319,4231,0.65,3.0
3321,3916,0.575,1.5
3321,4635,0.6,2.0
3321,4611,0.55,1.0
3327,5691,0.85,7.0
3327,5449,0.625,2.5
3327,5227,0.575,1.5
3327,4649,0.575,1.5
3326,3331,0.55,1.0
3329,3669,0.55,1.0
3333,3378,0.55,1.0
3335,3437,0.6,2.0
3335,3656,0.6,2.0
3335,3345,0.55,1.0
3335,4691,0.55,1.0
3337,3417,0.55,1.0
3341,3361,0.55,1.0
3345,3902,0.575,1.5
3345,3903,0.575,1.5
3345,3735,0.55,1.0
3345,3719,0.55,1.0
3345,4254,0.55,1.0
3345,4172,0.6,2.0
3345,4559,0.55,1.0
3345,5146,0.55,1.0
3345,4562,0.55,1.0
3345,4440,0.55,1.0
3345,4382,0.55,1.0
3345,5365,0.55,1.0
3345,3988,0.65,3.0
3345,5466,0.55,1.0
3345,3897,0.6,2.0
3345,5612,0.55,1.0
3345,5529,0.55,1.0
3345,5227,0.55,1.0
3345,4320,0.55,1.0
3345,4197,0.7,4.0
3345,4304,0.6,2.0
3345,5449,0.6,2.0
3345,4291,0.725,4.5
3345,3828,0.6,2.0
3345,3722,0.0,-10.0
3345,5525,0.175,-6.5
3345,3707,0.0,-10.0
3345,4649,0.825,6.5
3345,3919,0.0,-10.0
3345,5832,0.25,-5.0
3346,3347,0.55,1.0
3347,3391,0.55,1.0
3349,3366,0.575,1.5
3349,3367,0.65,3.0
3349,3410,0.0,-10.0
3349,3669,0.625,2.5
3352,3383,0.55,1.0
3353,4161,0.55,1.0
3353,4201,0.55,1.0
3353,4042,0.55,1.0
3353,4055,0.575,1.5
3353,3189,0.55,1.0
3353,4463,0.6,2.0
3353,4107,0.75,5.0
3353,4172,0.575,1.5
3353,4650,0.55,1.0
3353,4904,0.6,2.0
3357,3935,0.55,1.0
3357,4107,0.4,-2.0
3359,3459,0.55,1.0
3361,3371,0.0,-10.0
3361,3372,0.0,-10.0
3363,4301,0.6,2.0
3366,3378,0.0,-10.0
3366,3374,0.8,6.0
3366,3467,0.575,1.5
3366,3456,0.65,3.0
3366,3472,0.275,-4.5
3366,3471,0.575,1.5
3366,3429,0.55,1.0
3366,3524,0.55,1.0
3366,3586,0.6,2.0
3366,3448,0.55,1.0
3366,3585,0.6,2.0
3366,3533,0.55,1.0
3366,3481,0.65,3.0
3366,3445,0.55,1.0
3366,3804,0.6,2.0
3366,3381,0.55,1.0
3366,3549,0.55,1.0
3366,3641,0.55,1.0
3366,3735,0.55,1.0
3366,4086,0.45,-1.0
3366,4857,0.55,1.0
3369,3540,0.65,3.0
3374,3449,0.55,1.0
3374,3744,0.0,-10.0
3377,3300,0.7,4.0
3377,3854,0.45,-1.0
2966,4522,0.575,1.5
3380,3463,0.55,1.0
3380,3738,0.6,2.0
3380,4291,0.55,1.0
3380,4172,0.0,-10.0
3370,4172,0.55,1.0
3381,3384,0.35,-3.0
3381,3543,0.55,1.0
3381,3466,0.275,-4.5
3384,4532,0.0,-10.0
3328,4169,0.6,2.0
3394,3736,0.55,1.0
3394,3744,1.0,10.0
3396,3403,0.4,-2.0
3397,3645,0.575,1.5
3397,4017,0.55,1.0
3367,3462,0.55,1.0
3385,3653,0.55,1.0
3399,3462,0.55,1.0
3404,3669,0.55,1.0
3404,3545,0.55,1.0
3404,3904,0.55,1.0
3404,4287,0.55,1.0
3404,4318,0.65,3.0
3404,4384,0.55,1.0
3404,4628,0.575,1.5
3404,4615,0.825,6.5
3404,4115,0.65,3.0
3405,3976,0.65,3.0
3405,4893,0.55,1.0
3408,3423,0.55,1.0
3408,3777,0.6,2.0
3408,3812,0.45,-1.0
3408,3744,0.775,5.5
3408,4163,0.55,1.0
3408,3630,0.65,3.0
3414,3738,1.0,10.0
3414,4233,0.675,3.5
3414,4942,0.6,2.0
3413,4791,0.0,-10.0
3413,4554,0.55,1.0
3413,5686,0.0,-10.0
3413,5612,0.55,1.0
3417,3436,0.0,-10.0
3421,4800,0.55,1.0
3422,3519,0.55,1.0
3422,5224,0.55,1.0
3422,5339,0.55,1.0
3428,3665,0.55,1.0
3436,3429,0.0,-10.0
3433,3746,0.6,2.0
3441,3738,0.3,-4.0
3441,4197,0.55,1.0
3444,4385,0.55,1.0
3445,3477,0.55,1.0
3445,3547,0.875,7.5
3445,4310,0.6,2.0
3445,4311,0.6,2.0
3445,3543,0.5,0.0
3445,3572,0.55,1.0
3445,4479,0.6,2.0
3445,4315,0.65,3.0
3445,4407,0.7,4.0
3445,4269,0.0,-10.0
3445,4618,0.75,5.0
3445,4308,0.75,5.0
3445,3549,0.55,1.0
3445,3725,0.55,1.0
3445,3887,0.55,1.0
3445,3925,0.7,4.0
3445,4238,0.85,7.0
3445,4780,0.55,1.0
3392,4291,0.55,1.0
3450,3734,0.55,1.0
3451,3509,0.55,1.0
3451,3510,0.55,1.0
3451,3455,0.55,1.0
3451,3515,0.275,-4.5
3451,3624,0.55,1.0
3451,3678,0.775,5.5
3451,3668,0.55,1.0
3451,3648,0.55,1.0
3451,3666,0.55,1.0
3451,3815,0.55,1.0
3451,3655,0.55,1.0
3451,3882,0.55,1.0
3451,3735,0.55,1.0
3451,3781,0.6,2.0
3451,3892,0.575,1.5
3451,3713,0.55,1.0
3451,3904,0.55,1.0
3451,4038,0.575,1.5
3451,4236,0.55,1.0
3451,4217,0.65,3.0
3451,4269,0.55,1.0
3451,3630,0.55,1.0
3451,4563,0.55,1.0
3451,3903,0.6,2.0
3451,4558,0.575,1.5
3451,3897,0.55,1.0
3451,4731,0.55,1.0
3451,4554,0.55,1.0
3451,3490,0.0,-10.0
3451,4970,0.55,1.0
3451,5028,0.55,1.0
3451,5041,0.55,1.0
3451,5013,0.575,1.5
3451,5036,0.35,-3.0
3451,3910,0.55,1.0
3451,4592,0.275,-4.5
3451,4833,0.575,1.5
3451,3452,0.55,1.0
3451,4570,0.55,1.0
3451,5316,0.55,1.0
3451,4867,0.625,2.5
3451,3278,0.725,4.5
3451,4598,0.0,-10.0
3451,4611,0.6,2.0
3451,5480,0.0,-10.0
3451,5574,0.0,-10.0
3451,5753,0.55,1.0
3451,3649,0.55,1.0
3451,4172,0.575,1.5
3451,4515,0.55,1.0
3451,4925,0.55,1.0
3451,5797,0.45,-1.0
3451,5712,0.575,1.5
3451,5810,0.45,-1.0
3451,4197,0.65,3.0
3451,5813,0.55,1.0
3451,5691,0.55,1.0
3451,4291,0.575,1.5
3451,4553,0.6,2.0
3451,5565,0.55,1.0
3451,5227,0.65,3.0
3451,3878,0.85,7.0
3451,4649,0.65,3.0
3451,3828,0.825,6.5
3451,3719,0.65,3.0
3451,4304,0.625,2.5
3451,5667,0.55,1.0
3451,5985,0.55,1.0
3451,4532,0.6,2.0
3451,4004,0.55,1.0
3451,5956,0.625,2.5
3451,3714,0.55,1.0
3451,5983,0.65,3.0
3451,3988,0.6,2.0
3451,4916,0.55,1.0
3451,5007,0.55,1.0
3451,5801,0.55,1.0
3452,3455,0.55,1.0
3452,3465,0.6,2.0
3452,3820,0.55,1.0
3452,4535,0.0,-10.0
3452,4538,0.55,1.0
3452,4870,0.0,-10.0
3452,4874,0.6,2.0
3452,5028,0.55,1.0
3452,3719,0.55,1.0
3452,4291,0.55,1.0
3452,4937,0.55,1.0
3452,5051,0.0,-10.0
3452,4886,0.55,1.0
3452,5149,0.0,-10.0
3452,5234,0.775,5.5
3452,5305,0.45,-1.0
3452,4833,0.55,1.0
3452,3804,0.85,7.0
3452,5396,0.0,-10.0
3452,5403,0.55,1.0
3452,3714,0.55,1.0
3452,5466,0.55,1.0
3452,4851,0.55,1.0
3452,4925,0.55,1.0
3452,5501,0.55,1.0
3452,5200,0.0,-10.0
3452,5197,0.0,-10.0
3452,5193,0.0,-10.0
3452,4899,0.55,1.0
3452,4611,0.55,1.0
3452,5576,0.0,-10.0
3452,4828,0.55,1.0
3452,5590,0.55,1.0
3452,3909,0.55,1.0
3452,4304,0.55,1.0
3452,5472,0.0,-10.0
3452,5608,0.55,1.0
3452,5612,0.55,1.0
3452,3988,0.55,1.0
3452,5227,0.6,2.0
3452,4515,0.55,1.0
3452,5397,0.55,1.0
3459,3519,0.6,2.0
3462,3575,0.675,3.5
3465,3653,0.55,1.0
3465,3735,0.575,1.5
3465,3719,0.6,2.0
3465,3815,0.55,1.0
3465,3600,0.6,2.0
3465,4350,0.0,-10.0
3465,3764,0.55,1.0
3465,4197,0.55,1.0
3465,3723,0.45,-1.0
3465,4517,0.45,-1.0
3465,4172,0.725,4.5
3465,4605,0.55,1.0
3465,4189,0.55,1.0
3465,4706,0.0,-10.0
3465,4694,0.55,1.0
3465,4331,0.6,2.0
3465,4649,0.6,2.0
3465,4921,0.6,2.0
3465,5635,0.55,1.0
3465,3649,0.55,1.0
3465,4800,0.55,1.0
3470,3646,0.55,1.0
3470,5623,0.825,6.5
3470,5602,0.825,6.5
3470,5661,0.825,6.5
3470,5760,0.75,5.0
3470,5762,0.9,8.0
3470,5764,0.75,5.0
3470,5806,0.9,8.0
3470,3722,0.55,1.0
3470,4385,0.55,1.0
3470,5506,0.55,1.0
3470,5763,0.75,5.0
3475,3653,0.55,1.0
3475,3669,0.6,2.0
3476,3581,0.575,1.5
3478,4119,0.625,2.5
3481,3541,0.75,5.0
3483,3484,1.0,10.0
3143,4197,0.55,1.0
3487,3878,0.55,1.0
3487,4197,0.55,1.0
3487,4511,0.6,2.0
3487,4875,0.55,1.0
3487,4907,0.55,1.0
3490,3529,0.6,2.0
3490,3653,0.575,1.5
3490,3846,0.55,1.0
3490,4011,0.55,1.0
3490,4354,1.0,10.0
3490,4393,1.0,10.0
3493,3543,0.55,1.0
3493,5479,0.0,-10.0
3498,3553,0.75,5.0
3498,3554,0.75,5.0
3498,3555,1.0,10.0
3498,3552,0.9,8.0
3498,3556,0.75,5.0
3498,3557,0.75,5.0
3498,3558,0.75,5.0
3500,3878,0.775,5.5
3500,3888,1.0,10.0
3500,3781,0.775,5.5
3500,4035,0.775,5.5
3500,3655,0.775,5.5
3501,3641,0.55,1.0
3501,4172,0.55,1.0
3503,4611,0.6,2.0
3429,3735,0.55,1.0
3429,4366,0.55,1.0
3429,4519,0.55,1.0
3429,3837,0.65,3.0
3429,4600,0.55,1.0
3429,4611,0.55,1.0
3429,4172,0.55,1.0
3429,4197,0.6,2.0
3429,3649,0.95,9.0
3429,4788,0.8,6.0
3429,5286,0.6,2.0
3429,5251,0.55,1.0
3429,3897,0.75,5.0
